ID,betingelse,item,svar,svartid,maksimalafvigelser
24,Filler_4,70,0,2.77,0.11327
31,Filler_4,70,1,1.52,0.49746
32,Filler_4,70,1,1.68,0.59469
33,Filler_4,70,1,2.24,0.06444
34,Filler_4,70,1,1.75,-0.38007
41,Filler_4,70,0,3.34,0.29776
42,Filler_4,70,1,1.73,-0.09876
43,Filler_4,70,0,3.42,0.63259
44,Filler_4,70,1,2.47,0.99676
51,Filler_4,70,1,4.87,-0.05743
52,Filler_4,70,1,1.81,0.88706
53,Filler_4,70,1,2.09,0.04849
54,Filler_4,70,1,1.57,0.03076
61,Filler_4,70,1,2.01,0.13576
62,Filler_4,70,1,2.50,0.54047
63,Filler_4,70,1,1.67,0.31894
64,Filler_4,70,1,2.06,0.02650
71,Filler_4,70,1,2.16,0.56365
72,Filler_4,70,1,2.14,0.16702
73,Filler_4,70,1,1.84,0.40941
74,Filler_4,70,1,2.22,-0.09947
81,Filler_4,70,1,3.66,0.39422
82,Filler_4,70,1,1.66,-0.19938
83,Filler_4,70,1,2.19,0.24434
11,Filler_4,71,1,2.50,-0.06670
12,Filler_4,71,1,2.49,0.70702
13,Filler_4,71,1,2.34,1.11147
14,Filler_4,71,1,1.63,0.16713
21,Filler_4,71,1,2.44,0.78363
22,Filler_4,71,0,3.72,0.35115
23,Filler_4,71,0,2.59,1.02723
24,Filler_4,71,1,1.56,-0.03719
31,Filler_4,71,1,2.80,1.02535
32,Filler_4,71,1,2.75,1.06696
33,Filler_4,71,1,2.66,0.07232
34,Filler_4,71,1,2.25,0.95460
41,Filler_4,71,1,5.99,0.99552
42,Filler_4,71,0,1.85,-0.05162
43,Filler_4,71,1,2.64,1.04619
44,Filler_4,71,1,2.06,0.20529
51,Filler_4,71,1,2.27,0.07879
52,Filler_4,71,1,1.70,-0.05677
53,Filler_4,71,1,1.93,0.21390
54,Filler_4,71,0,2.17,0.10438
61,Filler_4,71,0,2.15,0.52490
62,Filler_4,71,1,2.54,0.37350
63,Filler_4,71,1,2.92,0.12679
64,Filler_4,71,1,2.87,0.74133
71,Filler_4,71,0,3.12,0.20694
72,Filler_4,71,1,3.46,0.24442
73,Filler_4,71,1,3.98,0.75785
74,Filler_4,71,1,2.15,0.28118
81,Filler_4,71,0,2.46,0.60128
82,Filler_4,71,1,3.46,0.56212
83,Filler_4,71,1,5.14,0.91847
11,Filler_4,72,1,2.22,0.59622
12,Filler_4,72,0,2.86,-0.10676
13,Filler_4,72,1,2.74,0.06636
14,Filler_4,72,1,1.59,-0.08648
21,Filler_4,72,1,2.68,1.00744
22,Filler_4,72,1,2.20,0.47719
23,Filler_4,72,1,2.11,0.54109
24,Filler_4,72,0,1.89,0.20451
31,Filler_4,72,1,2.75,1.09683
32,Filler_4,72,1,2.08,1.05956
33,Filler_4,72,1,2.24,0.40870
34,Filler_4,72,1,2.52,1.08727
41,Filler_4,72,1,2.44,-0.11556
42,Filler_4,72,1,2.24,0.30899
43,Filler_4,72,1,1.90,0.75451
44,Filler_4,72,0,2.67,0.88906
51,Filler_4,72,1,2.31,0.16413
52,Filler_4,72,1,2.31,0.74731
53,Filler_4,72,1,2.43,0.57654
54,Filler_4,72,1,3.00,0.06528
61,Filler_4,72,1,1.69,0.22823
62,Filler_4,72,0,2.20,0.02894
63,Filler_4,72,1,2.66,0.52402
64,Filler_4,72,0,3.20,0.09560
71,Filler_4,72,1,5.96,0.78463
72,Filler_4,72,1,2.16,0.87959
73,Filler_4,72,1,2.84,-0.11775
74,Filler_4,72,1,2.42,0.04297
81,Filler_4,72,1,2.92,0.27019
82,Filler_4,72,1,1.95,0.45017
83,Filler_4,72,1,2.32,-0.04361
11,Filler_4,73,1,2.34,0.08678
12,Filler_4,73,1,2.11,0.11986
13,Filler_4,73,1,2.78,0.57786
14,Filler_4,73,1,2.96,1.06495
21,Filler_4,73,1,1.86,-0.12527
22,Filler_4,73,0,6.84,1.05717
23,Filler_4,73,0,2.55,0.63685
24,Filler_4,73,1,1.93,0.17116
31,Filler_4,73,1,2.22,0.15258
32,Filler_4,73,1,1.67,0.72414
33,Filler_4,73,1,2.58,0.03337
34,Filler_4,73,1,1.83,1.08382
41,Filler_4,73,1,2.82,-0.03891
42,Filler_4,73,1,1.87,0.05076
43,Filler_4,73,0,2.82,0.81888
44,Filler_4,73,1,2.83,0.21321
51,Filler_4,73,1,2.23,0.98438
52,Filler_4,73,1,2.01,-0.21764
53,Filler_4,73,1,1.75,0.23018
54,Filler_4,73,1,2.59,1.06724
61,Filler_4,73,1,2.07,-0.31058
62,Filler_4,73,1,3.55,1.10800
63,Filler_4,73,1,3.06,0.83246
64,Filler_4,73,1,2.50,0.13995
71,Filler_4,73,1,2.29,0.54798
72,Filler_4,73,1,2.29,0.08961
73,Filler_4,73,1,2.72,0.12109
74,Filler_4,73,0,2.47,-0.11227
81,Filler_4,73,1,2.22,0.59486
82,Filler_4,73,1,2.00,-0.04995
83,Filler_4,73,1,1.80,0.04229
11,Filler_4,74,1,2.10,-0.06357
12,Filler_4,74,1,1.91,1.01128
13,Filler_4,74,1,2.00,0.47890
14,Filler_4,74,1,1.76,0.58402
21,Filler_4,74,1,2.22,0.94650
22,Filler_4,74,1,3.94,1.06162
23,Filler_4,74,1,2.08,-0.46865
24,Filler_4,74,1,1.51,0.32664
31,Filler_4,74,1,1.76,0.27165
32,Filler_4,74,1,1.89,1.20372
33,Filler_4,74,1,2.14,0.64731
34,Filler_4,74,1,1.58,-0.48657
41,Filler_4,74,1,2.54,-0.18415
42,Filler_4,74,1,1.89,0.91796
43,Filler_4,74,1,3.16,0.97797
44,Filler_4,74,1,2.31,1.19955
51,Filler_4,74,1,1.89,0.21818
52,Filler_4,74,1,1.97,0.89504
53,Filler_4,74,1,1.67,0.79204
54,Filler_4,74,1,2.05,0.18384
61,Filler_4,74,0,2.45,1.13018
62,Filler_4,74,1,2.35,-0.09679
63,Filler_4,74,1,1.98,0.38461
64,Filler_4,74,1,3.36,0.97809
71,Filler_4,74,0,3.68,0.07431
72,Filler_4,74,1,2.82,1.22411
73,Filler_4,74,1,1.80,-0.54136
74,Filler_4,74,1,1.96,0.23434
81,Filler_4,74,1,2.37,0.04029
82,Filler_4,74,1,2.74,0.55245
83,Filler_4,74,1,1.70,-0.10136
11,Filler_4,75,1,3.04,0.09088
12,Filler_4,75,1,2.61,0.06891
13,Filler_4,75,1,1.88,0.16834
14,Filler_4,75,1,1.61,0.19075
21,Filler_4,75,1,2.18,0.32530
22,Filler_4,75,0,4.09,0.98479
23,Filler_4,75,1,2.02,0.99230
24,Filler_4,75,1,2.41,1.03948
31,Filler_4,75,1,2.09,1.05139
32,Filler_4,75,1,1.77,1.17483
33,Filler_4,75,1,3.26,0.06186
34,Filler_4,75,1,2.79,-0.27330
41,Filler_4,75,1,2.50,1.01750
42,Filler_4,75,1,1.52,0.37958
43,Filler_4,75,1,2.58,0.44139
44,Filler_4,75,1,2.63,0.21952
51,Filler_4,75,1,2.95,0.16584
52,Filler_4,75,1,2.73,0.87141
53,Filler_4,75,1,1.56,-0.02481
54,Filler_4,75,1,1.99,0.30445
61,Filler_4,75,1,2.27,0.09726
62,Filler_4,75,1,2.56,0.17147
63,Filler_4,75,1,2.63,0.80618
64,Filler_4,75,1,2.90,0.02728
71,Filler_4,75,1,2.08,0.59661
72,Filler_4,75,1,2.58,0.02828
73,Filler_4,75,1,2.38,-0.10909
74,Filler_4,75,1,1.72,0.02296
81,Filler_4,75,1,3.00,0.33512
82,Filler_4,75,1,2.38,0.11325
83,Filler_4,75,1,1.52,0.21243
11,Filler_4,76,1,3.39,0.96578
12,Filler_4,76,1,1.95,0.22661
13,Filler_4,76,1,3.00,0.67229
14,Filler_4,76,1,1.73,0.79441
21,Filler_4,76,1,2.19,0.52900
22,Filler_4,76,1,3.01,0.30588
23,Filler_4,76,1,2.54,-0.34080
24,Filler_4,76,1,2.72,0.97653
31,Filler_4,76,1,1.73,0.06165
32,Filler_4,76,1,1.75,0.77383
33,Filler_4,76,1,2.38,0.67390
34,Filler_4,76,1,1.47,-0.43966
41,Filler_4,76,1,3.24,0.19683
42,Filler_4,76,1,1.56,-0.05042
43,Filler_4,76,1,1.84,-0.08035
44,Filler_4,76,1,2.39,0.25718
51,Filler_4,76,0,3.45,0.99441
52,Filler_4,76,1,5.10,1.08747
53,Filler_4,76,1,1.63,0.16700
54,Filler_4,76,1,2.24,0.14413
61,Filler_4,76,1,2.33,0.18255
62,Filler_4,76,1,1.96,0.39869
63,Filler_4,76,1,1.78,-0.21202
64,Filler_4,76,0,2.90,0.04384
71,Filler_4,76,1,2.44,0.60593
72,Filler_4,76,1,1.80,0.21606
73,Filler_4,76,1,1.62,0.95653
74,Filler_4,76,1,2.11,0.02364
81,Filler_4,76,1,2.50,0.22763
82,Filler_4,76,1,2.67,0.14779
83,Filler_4,76,1,2.24,-0.05568
11,Filler_4,77,1,3.14,-0.06757
12,Filler_4,77,1,2.12,0.05735
13,Filler_4,77,1,1.79,0.08133
14,Filler_4,77,1,1.86,0.08148
21,Filler_4,77,1,2.62,0.76024
22,Filler_4,77,1,2.49,0.42610
23,Filler_4,77,1,2.21,0.94688
24,Filler_4,77,1,2.37,1.18357
31,Filler_4,77,1,2.04,0.02757
32,Filler_4,77,1,2.08,-0.06309
33,Filler_4,77,1,1.88,0.02404
34,Filler_4,77,1,2.36,-0.57066
41,Filler_4,77,1,2.46,1.20993
42,Filler_4,77,1,1.75,-0.01692
43,Filler_4,77,1,2.56,0.46112
44,Filler_4,77,1,2.25,-0.08010
51,Filler_4,77,1,5.50,0.18134
52,Filler_4,77,1,2.63,0.38617
53,Filler_4,77,1,1.99,0.41465
54,Filler_4,77,1,2.04,0.24380
61,Filler_4,77,0,1.97,0.19346
62,Filler_4,77,1,2.24,0.45117
63,Filler_4,77,1,1.99,0.20800
64,Filler_4,77,1,1.88,-0.06738
71,Filler_4,77,0,2.34,-0.05966
72,Filler_4,77,1,1.76,-0.23031
73,Filler_4,77,1,2.02,0.16745
74,Filler_4,77,1,4.72,1.00894
81,Filler_4,77,0,4.18,0.31703
82,Filler_4,77,1,2.78,0.06126
83,Filler_4,77,1,1.44,0.24381
11,Filler_4,78,1,3.86,0.16309
12,Filler_4,78,1,1.99,0.25356
13,Filler_4,78,0,2.70,1.05689
14,Filler_4,78,1,2.18,1.02901
21,Filler_4,78,1,2.66,0.59985
22,Filler_4,78,1,3.32,0.95970
23,Filler_4,78,1,2.57,0.72291
24,Filler_4,78,1,1.52,0.20798
31,Filler_4,78,1,1.77,0.90741
32,Filler_4,78,1,1.67,0.66729
33,Filler_4,78,1,2.10,0.06364
34,Filler_4,78,1,1.73,0.97878
41,Filler_4,78,1,2.28,0.65992
42,Filler_4,78,1,2.33,-0.12056
43,Filler_4,78,1,1.86,0.12882
44,Filler_4,78,1,2.15,1.22404
51,Filler_4,78,1,3.18,0.26602
52,Filler_4,78,1,1.83,-0.06202
53,Filler_4,78,1,2.11,0.55180
54,Filler_4,78,1,2.13,0.11686
61,Filler_4,78,0,2.43,0.99617
62,Filler_4,78,1,1.91,0.31427
63,Filler_4,78,1,2.10,0.29156
64,Filler_4,78,1,2.32,0.05527
71,Filler_4,78,0,2.68,-0.45399
72,Filler_4,78,1,2.15,-0.22307
73,Filler_4,78,1,2.19,-0.40918
74,Filler_4,78,1,2.46,-0.06821
81,Filler_4,78,0,2.00,0.73143
82,Filler_4,78,1,2.26,0.16870
83,Filler_4,78,1,1.90,-0.02855
11,Filler_4,79,1,3.18,0.57249
12,Filler_4,79,1,2.28,-0.06770
13,Filler_4,79,1,3.21,1.03501
14,Filler_4,79,1,1.94,0.75499
21,Filler_4,79,1,2.38,-0.13427
22,Filler_4,79,1,3.00,0.96458
23,Filler_4,79,1,2.49,1.03045
24,Filler_4,79,1,2.67,0.20652
31,Filler_4,79,1,2.72,0.23003
32,Filler_4,79,1,1.84,0.38560
33,Filler_4,79,1,2.77,-0.01630
34,Filler_4,79,1,1.97,1.00913
41,Filler_4,79,0,4.10,-0.27514
42,Filler_4,79,0,4.28,0.99979
43,Filler_4,79,1,2.05,0.33531
44,Filler_4,79,1,2.31,0.23524
51,Filler_4,79,1,5.89,0.83535
52,Filler_4,79,1,2.77,0.60255
53,Filler_4,79,1,2.02,0.21178
54,Filler_4,79,1,2.51,0.25109
61,Filler_4,79,0,1.99,0.88328
62,Filler_4,79,1,2.34,-0.23399
63,Filler_4,79,1,3.92,0.79009
64,Filler_4,79,1,2.57,-0.06478
71,Filler_4,79,0,1.63,0.12824
72,Filler_4,79,1,2.33,0.18293
73,Filler_4,79,1,2.10,0.09900
74,Filler_4,79,1,1.94,0.19574
81,Filler_4,79,0,3.06,0.11277
82,Filler_4,79,1,2.20,0.08894
83,Filler_4,79,1,1.45,0.20233
11,Filler_4,80,1,1.78,0.47910
12,Filler_4,80,1,1.99,-0.10674
13,Filler_4,80,1,2.03,0.16157
14,Filler_4,80,0,2.85,0.04421
21,Filler_4,80,1,2.08,0.14249
22,Filler_4,80,0,2.57,1.19357
23,Filler_4,80,1,2.36,0.21882
24,Filler_4,80,0,3.19,0.58583
31,Filler_4,80,1,1.65,-0.06115
32,Filler_4,80,1,1.65,0.44742
33,Filler_4,80,1,2.38,0.11708
34,Filler_4,80,1,1.67,0.67527
41,Filler_4,80,1,2.45,0.57594
42,Filler_4,80,1,1.75,0.05385
43,Filler_4,80,1,1.70,0.31905
44,Filler_4,80,0,2.79,0.06734
51,Filler_4,80,0,4.39,0.08977
52,Filler_4,80,1,2.19,-0.14208
53,Filler_4,80,1,1.91,0.26473
54,Filler_4,80,1,2.23,0.98438
61,Filler_4,80,0,1.79,0.16889
62,Filler_4,80,1,1.75,0.51124
63,Filler_4,80,1,3.18,0.75615
64,Filler_4,80,1,2.96,0.04213
71,Filler_4,80,0,2.28,0.34471
72,Filler_4,80,0,2.86,0.19504
73,Filler_4,80,1,2.84,-0.15783
74,Filler_4,80,1,2.48,-0.06226
81,Filler_4,80,0,2.08,0.22550
82,Filler_4,80,1,5.92,0.30086
83,Filler_4,80,0,2.37,0.67142
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
